mol_id,raw_smiles,orig_name,source,inchikey,parse_ok,d,d_rdkit,n_heavy,n_atoms,mw,charge,n_hbd,n_hba,frac_aromatic,n_rings,max_ring_size,n_frags,n_sym_classes,elements,dedup_key,n_sources,d_bin,d_bin_label
m337_d14,C(=O)([C@H](CCCC(=O)N[C@H](C(=O)N[C@@H](C(=O)[O-])C)C[S-])[NH3+])[O-],W05_1W06_A,platinum-diverse,SYXVLKYCLDJBRU-CSMHCCOUSA-L,1,14.0,10.0,22.0,41.0,333.37,-2.0,3.0,7.0,0.0,0.0,0.0,1.0,22.0,C/N/O/S,SYXVLKYCLDJBRU-CSMHCCOUSA-L,1.0,14.0,14
m338_d14,OCCCCCCCCCCCCCC,1-Tetradecanol,wiki,HLZKNKRTKFSKGZ-UHFFFAOYSA-N,1,14.0,12.0,15.0,45.0,214.39,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,C/O,HLZKNKRTKFSKGZ-UHFFFAOYSA-N,1.0,14.0,14
m339_d14,O=C(Oc1ccc(cc1)C(=O)OCC)CCCCC/N=C(\N)N,Gabexate,wiki,YKGYIDJEEQRWQH-UHFFFAOYSA-N,1,14.0,9.0,23.0,46.0,321.38,0.0,2.0,5.0,0.261,1.0,6.0,1.0,20.0,C/N/O,YKGYIDJEEQRWQH-UHFFFAOYSA-N,1.0,14.0,14
m340_d14,O=C(C[C@@H](O)CCCCC)CCc1cc(OC)c(O)cc1,Gingerol,wiki,NLDDIKRKFXEWBK-AWEZNQCLSA-N,1,14.0,10.0,21.0,47.0,294.39,0.0,2.0,4.0,0.286,1.0,6.0,1.0,21.0,C/O,NLDDIKRKFXEWBK-AWEZNQCLSA-N,1.0,14.0,14
m341_d14,C[C@@H](C(=O)Nc1cc(c(c(c1)OC)OC)OC)NC(=O)c1ccc2c(c1)c(on2)c1ccccc1,ZINC12900992,zinc,JZSSQKATONQTIK-HNNXBMFYSA-N,1,14.0,8.0,35.0,60.0,475.5,0.0,2.0,7.0,0.6,4.0,6.0,1.0,29.0,C/N/O,JZSSQKATONQTIK-HNNXBMFYSA-N,1.0,14.0,14
m342_d14,CCCCCCCCC(=O)O[C@@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]1[C@@H]2[C@@H]([C@]2(O1)CC[C@H](CO2)C)C)C)C,ZINC70665854,zinc,BVMVRPVYRJQROP-PLZCOCPHSA-N,1,14.0,8.0,40.0,100.0,556.87,0.0,0.0,4.0,0.0,6.0,6.0,1.0,40.0,C/O,BVMVRPVYRJQROP-PLZCOCPHSA-N,1.0,14.0,14
m343_d14,C[C@@H]1[C@H](C(=O)O[C@@H]1[C@H]([C@@](C)([C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]1[C@H]2C[C@@H]2[C@]3([C@@]1(C(=O)C[C@@H]([C@@H]3O)OC)C)O2)C)O)O)O)C,ZINC95099527,zinc,XXPLXMJONPLTJU-DPBREOKFSA-N,1,14.0,4.0,38.0,82.0,536.66,0.0,4.0,9.0,0.0,6.0,6.0,1.0,38.0,C/O,XXPLXMJONPLTJU-DPBREOKFSA-N,1.0,14.0,14
m344_d14,C#CC[C@H](CC(=O)OC)NC(=O)N=c1cc(C(C)(C)COC)o[nH]1,ZINCom000000YI07,zinc-leads,XTASWOUKPBZMJS-LLVKDONJSA-N,1,14.0,7.0,24.0,47.0,337.38,0.0,2.0,5.0,0.208,1.0,5.0,1.0,23.0,C/N/O,XTASWOUKPBZMJS-LLVKDONJSA-N,1.0,14.0,14
m345_d14,CC(C)(C)OC(=O)CCCC(=O)N1CC[C@H]1CNC(=O)[C@H]1CCOC1,ZINCpi000001WQhc,zinc-leads,QLMNDJGEFADBKR-KBPBESRZSA-N,1,14.0,7.0,25.0,55.0,354.45,0.0,1.0,5.0,0.0,2.0,5.0,1.0,23.0,C/N/O,QLMNDJGEFADBKR-KBPBESRZSA-N,1.0,14.0,14
m346_d14,CC(C)(C)[C@H](CNC(=O)C1(CO)CCC1)NC(=O)C=Cc1cn[nH]c1,ZINCpi000001WXmV,zinc-leads,TUKUDDWDVPPMJN-AWEZNQCLSA-N,1,14.0,7.0,25.0,53.0,348.45,0.0,4.0,4.0,0.2,2.0,5.0,1.0,22.0,C/N/O,TUKUDDWDVPPMJN-AWEZNQCLSA-N,1.0,14.0,14
m347_d14,CC(C)Cn1nccc1NC(=O)CNC(=O)OC(C)(C)C,ZINClq0000001ez9,zinc_random,RVNFMLDOKVUALA-UHFFFAOYSA-N,1,14.0,5.0,21.0,45.0,296.37,0.0,2.0,4.0,0.238,1.0,5.0,1.0,18.0,C/N/O,RVNFMLDOKVUALA-UHFFFAOYSA-N,1.0,14.0,14
m348_d14,CCOC(=O)[C@H](C[C@@H](C)CC)NS(=O)(=O)c1ccccc1OC(F)F,ZINCpz0000005kf5,zinc_random,ZVYRSZQVGJOSIB-RYUDHWBXSA-N,1,14.0,10.0,25.0,48.0,379.43,0.0,1.0,5.0,0.24,1.0,6.0,1.0,23.0,C/F/N/O/S,ZVYRSZQVGJOSIB-RYUDHWBXSA-N,1.0,14.0,14
m349_d14,C=C(CC(=O)OCC)C(=O)N1CCC2(CC1)C[C@H](C(=O)NC(C)(C)CO)CO2,ZINCsd00000kNIIS,zinc_random,ZZJKIJUTLPWISC-HNNXBMFYSA-N,1,14.0,7.0,28.0,60.0,396.48,0.0,2.0,6.0,0.0,2.0,6.0,1.0,25.0,C/N/O,ZZJKIJUTLPWISC-HNNXBMFYSA-N,1.0,14.0,14
m350_d15,ClC(C)(C)[C@H](N[S@](=O)C(C)(C)C)[C@H](C(=O)OCC)O,-64.95941390,cod,IWPQZWWMWFZFIX-IXGDSRDXSA-N,1,15.0,6.0,19.0,43.0,313.85,0.0,2.0,4.0,0.0,0.0,0.0,1.0,16.0,C/Cl/N/O/S,IWPQZWWMWFZFIX-IXGDSRDXSA-N,1.0,15.0,15
m351_d15,S=c1n(c(cn1C(C)C)P(N(CC)CC)C(c1ccccc1)c1ccccc1)C(C)C,Compound 207365,cod,LBCJCLBGOAACBE-UHFFFAOYSA-N,1,15.0,9.0,31.0,67.0,453.64,0.0,0.0,2.0,0.548,3.0,6.0,1.0,19.0,C/N/P/S,LBCJCLBGOAACBE-UHFFFAOYSA-N,1.0,15.0,15
m352_d15,[Si](O/C(=C\C=C)/N1C(=O)OC([C@@H]1C(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)(c1ccccc1)C(C)(C)C,Compound 21274,cod,WNUUVIDFRCZZBB-BJTBIXCSSA-N,1,15.0,9.0,43.0,84.0,587.84,0.0,0.0,3.0,0.558,5.0,6.0,1.0,24.0,C/N/O/Si,WNUUVIDFRCZZBB-BJTBIXCSSA-N,1.0,15.0,15
m353_d15,O=C(OC(C)(C)C)N[C@@H]1[C@@H](OC(=O)C)[C@@H](O[C@@H](C1)C(=O)OC)OC,Compound_84572,cod-50,IRCBBFOMMIDALG-MEWQQHAOSA-N,1,15.0,4.0,24.0,49.0,347.36,0.0,1.0,8.0,0.0,1.0,6.0,1.0,22.0,C/N/O,IRCBBFOMMIDALG-MEWQQHAOSA-N,3.0,15.0,15
m354_d15,Cc1cc(CN(Cc2cc(C)c(c(c2)C)O)Cc2cc(C)c(c(c2)C)O)cc(c1O)C,2004548.cif,cod-59k,AVRSSCDPJBKMBU-UHFFFAOYSA-N,1,15.0,6.0,31.0,64.0,419.57,0.0,3.0,4.0,0.581,3.0,6.0,1.0,8.0,C/N/O,AVRSSCDPJBKMBU-UHFFFAOYSA-N,2.0,15.0,15
m355_d15,COC(=O)[C@H](C[C@@H](N[S@@H](C(C)(C)C)O)Cc1ccccc1)C,4111241.cif,cod-59k,BDPMBODHRNEUIP-DZGCQCFKSA-N,1,15.0,7.0,22.0,51.0,327.49,0.0,3.0,4.0,0.273,1.0,6.0,1.0,18.0,C/N/O/S,BDPMBODHRNEUIP-DZGCQCFKSA-N,1.0,15.0,15
m356_d15,CCc1c(COc2ccc(cc2)I)c(CC)c(c(c1COc1ccc(cc1)I)CC)COc1ccc(cc1)I,4502781.cif,cod-59k,GQDXDBZPAAUZTE-UHFFFAOYSA-N,1,15.0,12.0,39.0,72.0,858.34,0.0,0.0,3.0,0.615,4.0,6.0,1.0,11.0,C/I/O,GQDXDBZPAAUZTE-UHFFFAOYSA-N,2.0,15.0,15
m357_d15,NC(=O)c(nc1c2)cc(OC)c1ccc2NC(=O)c(nc1c2)cc(OC)c1ccc2NC(=O)c(nc1c2)cc(OC)c1ccc2N,huc-n3,huc-foldamer,FSEHWZYSFDPULG-UHFFFAOYSA-N,1,15.0,8.0,46.0,73.0,617.62,0.0,4.0,10.0,0.652,6.0,6.0,1.0,46.0,C/N/O,FSEHWZYSFDPULG-UHFFFAOYSA-N,1.0,15.0,15
m358_d15,[H]/N=C(\N)/NCCC[C@@H](c1nc(cs1)c2nc(c(o2)C)c3nc(cs3)C(=O)OCC)N,"5D8 ethyl 2-(2-{2-[(1s)-1-amino-4-carbamimidamidobutyl]-1,3-thiazol-4-yl}-5-methyl-1,3-oxazol-4-yl)-1,3-thiazole-4-carboxylate",ligand-expo,LDXVRBOROSJVJC-JTQLQIEISA-N,1,15.0,9.0,30.0,53.0,449.56,0.0,4.0,10.0,0.5,3.0,5.0,1.0,31.0,C/H/N/O/S,LDXVRBOROSJVJC-JTQLQIEISA-N,1.0,15.0,15
m359_d15,Cc1cc(c(c(c1)Cl)OCCOc2ccc(cn2)[C@H]3CCNC[C@@H]3C(=O)N(Cc4cc(ccc4Cl)CNC5CC5)C6CC6)Cl,"LPQ (3r,4s)-n-{2-chloro-5-[(cyclopropylamino)methyl]benzyl}-n-cyclopropyl-4-{6-[2-(2,6-dichloro-4-methylphenoxy)ethoxy]pyridin-3-yl}piperidine-3-carboxamide",ligand-expo,MUNGQQYSICIEKG-IZLXSDGUSA-N,1,15.0,13.0,44.0,83.0,658.07,0.0,2.0,6.0,0.409,6.0,6.0,1.0,39.0,C/Cl/N/O,MUNGQQYSICIEKG-IZLXSDGUSA-N,1.0,15.0,15
m360_d15,CN1CN(C2=C1C(=O)N=C(N2)N(C)C)[C@H]3[C@@H]([C@@H]([C@H](O3)CO[P@@](=O)(O)OP(=O)(O)O)O)O,"M7M n,n,7-trimethylguanosine 5'-(trihydrogen diphosphate)",ligand-expo,DHQQIEJARUGVNZ-WOUKDFQISA-N,1,15.0,7.0,31.0,54.0,487.3,0.0,6.0,12.0,0.194,3.0,6.0,1.0,29.0,C/N/O/P,DHQQIEJARUGVNZ-WOUKDFQISA-N,1.0,15.0,15
m361_d15,CC(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NC,polyalanine_n3,oligo-scan,VZHDEMKJVMJWHM-FXQIFTODSA-N,1,15.0,6.0,20.0,42.0,286.33,0.0,4.0,4.0,0.0,0.0,0.0,1.0,20.0,C/N/O,VZHDEMKJVMJWHM-FXQIFTODSA-N,1.0,15.0,15
m362_d15,CC(=O)NCC(=O)NCC(=O)NCC(=O)NCC(=O)NC,polyglycine_n4,oligo-scan,QYPQZMHNACLMOV-UHFFFAOYSA-N,1,15.0,8.0,21.0,40.0,301.3,0.0,5.0,5.0,0.0,0.0,0.0,1.0,21.0,C/N/O,QYPQZMHNACLMOV-UHFFFAOYSA-N,1.0,15.0,15
m363_d15,[NH3+]C/C=C(/SC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c(N)ncnc12)\CCCCC[NH3+],AAT_2I7C_A,platinum-diverse,SUUGLGYBZXSJAA-GNKSEPFMSA-P,1,15.0,10.0,29.0,60.0,425.56,2.0,5.0,8.0,0.31,3.0,6.0,1.0,29.0,C/N/O/S,SUUGLGYBZXSJAA-GNKSEPFMSA-P,1.0,15.0,15
m364_d15,[NH3+][C@@H](CCC(=O)N)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2c3ncnc(N)c3[nH+]c2)[C@H](O)[C@@H]1O,QSI_1QTQ_A,platinum-diverse,KXWKSWRGZLZHEF-WERHYGNASA-P,1,15.0,9.0,32.0,56.0,476.47,2.0,6.0,11.0,0.281,3.0,6.0,1.0,31.0,C/N/O/S,KXWKSWRGZLZHEF-WERHYGNASA-P,1.0,15.0,15
m365_d15,O=C(OCC)\C=C(\C=C\C=C(\C=C\c1c(cc(OC)c(c1C)C)C)C)C,Etretinate,wiki,HQMNCQVAMBCHCO-DJRRULDNSA-N,1,15.0,7.0,26.0,56.0,354.49,0.0,0.0,3.0,0.231,1.0,6.0,1.0,26.0,C/O,HQMNCQVAMBCHCO-DJRRULDNSA-N,1.0,15.0,15
m366_d15,CC[C@H](C)[C@H]1C2=N[C@@H](CO2)C(=O)N[C@@H](c3nc(cs3)C(=O)N[C@H](C4=N[C@@H]([C@H](O4)C)C(=O)N[C@@H](c5nc(cs5)C(=O)N1)C(C)C)[C@@H](C)CC)C(C)C,Patellamide,wiki,ZGJIVWQOEHQWLW-SWTUTNCKSA-N,1,15.0,6.0,51.0,101.0,742.97,0.0,4.0,12.0,0.196,5.0,24.0,1.0,49.0,C/N/O/S,ZGJIVWQOEHQWLW-SWTUTNCKSA-N,1.0,15.0,15
m367_d15,C1C(C(OC2=C1C(=CC(=C2C3C(C(OC4=C5C6C(C(OC7=CC(=CC(=C67)O)O)(OC5=CC(=C34)O)C8=CC=C(C=C8)O)O)C9=CC=C(C=C9)O)O)O)O)C1=CC=C(C=C1)O)O,Selligueain,wiki,PMDYNLFGCCRGRX-UHFFFAOYSA-N,1,15.0,4.0,60.0,96.0,816.77,0.0,11.0,15.0,0.6,10.0,6.0,1.0,54.0,C/O,PMDYNLFGCCRGRX-UHFFFAOYSA-N,1.0,15.0,15
m368_d15,CC(C)Oc1ccc(cc1)[C@H](CCNC(=O)c1ccc(cc1)OC)c1ccccc1OC,ZINC02092311,zinc,QULLAJKVAWUUEM-DEOSSOPVSA-N,1,15.0,10.0,32.0,63.0,433.55,0.0,1.0,4.0,0.562,3.0,6.0,1.0,27.0,C/N/O,QULLAJKVAWUUEM-DEOSSOPVSA-N,1.0,15.0,15
m369_d15,CCC[C@H]1C[C@@](OC1=O)(C)c1csc(n1)NCCNc1nc(cs1)[C@@]1(C[C@H](C(=O)O1)CCC)C,ZINC09068939,zinc,YDPNEVUYBDSEPN-UYADZXDASA-N,1,15.0,11.0,34.0,68.0,506.69,0.0,2.0,10.0,0.294,4.0,5.0,1.0,34.0,C/N/O/S,YDPNEVUYBDSEPN-UYADZXDASA-N,1.0,15.0,15
m370_d15,C[C@H](CCC(=O)Nc1ccc(cc1)NC(=O)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]1[C@H]2[C@H](C[C@H]2[C@]1(CC[C@H](C2)O)C)O)O)C,ZINC70666327,zinc,JUCFOMBAZKCWTF-DXQVYGPRSA-N,1,15.0,6.0,39.0,87.0,540.75,0.0,5.0,5.0,0.154,5.0,6.0,1.0,37.0,C/N/O,JUCFOMBAZKCWTF-DXQVYGPRSA-N,1.0,15.0,15
m371_d15,CC(C)(C)C[C@H](O)C(=O)N[C@H]1CCN(C(=O)C2(CO)CC2)CC1(C)C,ZINCpi000001WOXn,zinc-leads,JCJGTUNULZJJHJ-KBPBESRZSA-N,1,15.0,5.0,25.0,59.0,354.49,0.0,3.0,4.0,0.0,2.0,6.0,1.0,21.0,C/N/O,JCJGTUNULZJJHJ-KBPBESRZSA-N,1.0,15.0,15
m372_d15,COC(CN(CCCO)C(=O)C[C@@H](c1ccccc1)C(F)(F)F)OC,ZINCpv0000005GnT,zinc-leads,PBZBFDUEDFSVIF-AWEZNQCLSA-N,1,15.0,10.0,25.0,49.0,363.38,0.0,1.0,4.0,0.24,1.0,6.0,1.0,19.0,C/F/N/O,PBZBFDUEDFSVIF-AWEZNQCLSA-N,1.0,15.0,15
m373_d15,C[C@@H](NC(=O)C[C@@H]1CCCC(C)(C)O1)C1(O)CN(C(=O)OC(C)(C)C)C1,ZINCqs0000001JXd,zinc_random,ZPJZJFGDXYIAQK-KGLIPLIRSA-N,1,15.0,4.0,26.0,60.0,370.49,0.0,2.0,5.0,0.0,2.0,6.0,1.0,22.0,C/N/O,ZPJZJFGDXYIAQK-KGLIPLIRSA-N,1.0,15.0,15
m374_d15,CC(=O)N[C@@H](CC(C)C)C(=O)N1C[C@@H](C)[C@H](CNC(=O)Cn2nnc(=N)[nH]2)C1,ZINCs5000000Gb69,zinc_random,OYTWJOVASMFVIR-BNOWGMLFSA-N,1,15.0,8.0,28.0,58.0,394.48,0.0,4.0,6.0,0.179,2.0,5.0,1.0,27.0,C/N/O,OYTWJOVASMFVIR-BNOWGMLFSA-N,1.0,15.0,15
m375_d16,O=C(OC)[C@]12c3c(c4ccc(c(c4[nH]3)[C@@H]3c4c(c5ccccc5[nH]4)C[C@@H]4N([C@@H]5[C@]6([C@H](C)O6)[C@H](C3)[C@@]4(C(=O)OC)CO5)C)OC)CC[N@@]3[C@H]1[C@@H](CC)C[C@H](C2)[C@H]3CC(=O)C,-173.60219507,cod,HIRMLPHVENSQKS-WZPPMDQOSA-N,1,16.0,7.0,59.0,115.0,804.98,0.0,2.0,10.0,0.305,13.0,8.0,1.0,59.0,C/N/O,HIRMLPHVENSQKS-WZPPMDQOSA-N,1.0,16.0,16
m376_d16,[Si](OC(=O)c1[n+](c(c(n1C(C)(C)C)C)C)C(C)(C)C)(C)(C)C,Compound 201116,cod,UDISGNSKLWVXPG-UHFFFAOYSA-N,1,16.0,2.0,22.0,55.0,325.55,1.0,0.0,2.0,0.227,1.0,5.0,1.0,16.0,C/N/O/Si,UDISGNSKLWVXPG-UHFFFAOYSA-N,1.0,16.0,16
m377_d16,[P@@H+]12C(=C(P3[C@@]1(P1[C@@]2(P31)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,Compound 34608,cod,ZAVIIFWMDYUMQP-UNSVVCQFSA-O,1,16.0,0.0,24.0,61.0,401.41,1.0,0.0,0.0,0.0,4.0,5.0,1.0,16.0,C/P,ZAVIIFWMDYUMQP-UNSVVCQFSA-O,1.0,16.0,16
m378_d16,[S@@](=O)(N1[C@H](c2c(CC1)cc(c(c2)OC)OC)Cc1c([S@](=O)c2ccc(cc2)C)cc(c(c1)OC)OC)c1ccc(cc1)C,Compound 89990,cod,SASFBVCYLLHBCQ-IWRUNIEFSA-N,1,16.0,10.0,43.0,80.0,619.81,0.0,0.0,6.0,0.558,5.0,6.0,1.0,39.0,C/N/O/S,SASFBVCYLLHBCQ-IWRUNIEFSA-N,1.0,16.0,16
m379_d16,COc1cc(OC)c(c(c1)c1c(COCc2ccccc2)cc2c(c1O)c(OC)cc(c2)OC)C(=O)O,1501970.cif,cod-59k,VWTGBZFEEVHNIA-UHFFFAOYSA-N,1,16.0,10.0,37.0,65.0,504.54,0.0,2.0,7.0,0.595,4.0,6.0,1.0,35.0,C/O,VWTGBZFEEVHNIA-UHFFFAOYSA-N,2.0,16.0,16
m380_d16,CCOC(=O)C(C(=O)OCC)Cc1c(C(=O)OCC)c2c(n1S(=O)(=O)c1ccccc1)cccc2,2216281.cif,cod-59k,MWMGIOXYFCKUKJ-UHFFFAOYSA-N,1,16.0,10.0,35.0,62.0,501.56,0.0,0.0,8.0,0.429,3.0,6.0,1.0,27.0,C/N/O/S,MWMGIOXYFCKUKJ-UHFFFAOYSA-N,2.0,16.0,16
m381_d16,COC(=O)C([C@@H](NC(=O)[C@@H](NC(=O)c1ccccc1)Cc1ccccc1)Cc1ccccc1)(C)C,4024607.cif,cod-59k,GDKUSJZSPSHNKY-DQEYMECFSA-N,1,16.0,10.0,35.0,67.0,472.59,0.0,2.0,4.0,0.514,3.0,6.0,1.0,28.0,C/N/O,GDKUSJZSPSHNKY-DQEYMECFSA-N,2.0,16.0,16
m382_d16,C(CN1C2=C(NC(=O)NC2=O)N(C1=O)C[C@H]([C@H]([C@@H](CO)O)O)O)COP(=O)(O)O,"T4P 3-{2,6,8-trioxo-9-[(2r,3r,4r)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7h-purin-7-yl}propyl dihydrogen phosphate",ligand-expo,KPHFGOGGKPGLTM-ZXFLCMHBSA-N,1,16.0,10.0,29.0,50.0,440.3,0.0,8.0,9.0,0.31,2.0,6.0,1.0,28.0,C/N/O/P,KPHFGOGGKPGLTM-ZXFLCMHBSA-N,1.0,16.0,16
m383_d16,C(CN1C2=C(NC(=O)NC2=O)N(C1=O)C[C@@H]([C@@H]([C@@H](CO)O)O)O)COP(=O)(O)O,"T5P 3-{2,6,8-trioxo-9-[(2s,3s,4r)-2,3,4,5-tetrahydroxypentyl]-1,2,3,6,8,9-hexahydro-7h-purin-7-yl}propyl dihydrogen phosphate",ligand-expo,KPHFGOGGKPGLTM-OOZYFLPDSA-N,1,16.0,10.0,29.0,50.0,440.3,0.0,8.0,9.0,0.31,2.0,6.0,1.0,28.0,C/N/O/P,KPHFGOGGKPGLTM-OOZYFLPDSA-N,1.0,16.0,16
m384_d16,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c2ccccc2)C(=O)N[C@@H]([C@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O,"VPP (2s,4s)-2-[(r)-carboxy{[(2r)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}methyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid",ligand-expo,OKSUEATVFIVTFV-AESZEHBQSA-N,1,16.0,8.0,37.0,66.0,535.58,0.0,5.0,8.0,0.162,3.0,6.0,1.0,34.0,C/N/O/S,OKSUEATVFIVTFV-AESZEHBQSA-N,1.0,16.0,16
m385_d16,c1ccccc1C[C@@H](C(=O)[O-])NC(=O)CCC(O)(O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,KAF_3BKK_A,platinum-diverse,XSYPPQBCHNRTIT-ZEQRLZLVSA-M,1,16.0,12.0,36.0,65.0,489.55,-1.0,4.0,6.0,0.5,3.0,6.0,1.0,29.0,C/N/O,XSYPPQBCHNRTIT-ZEQRLZLVSA-M,1.0,16.0,16
m386_d16,c1ccc(c(c1)C(=O)NC(c1ccc(cc1)OC)c1ccc(cc1)OC)C[N@H+](Cc1ccc2c(c1C(=O)[O-])OCO2)CC=C,O2N_3ZSO_A,platinum-diverse,BHZUDEPAXPIUNZ-UHFFFAOYSA-N,1,16.0,13.0,44.0,78.0,594.66,0.0,2.0,7.0,0.545,5.0,6.0,1.0,34.0,C/N/O,BHZUDEPAXPIUNZ-UHFFFAOYSA-N,2.0,16.0,16
m387_d16,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H]([NH3+])C[C@H]([NH3+])[C@H]2O[C@H]2O[C@H](C[NH3+])[C@@H](O)[C@H](O)[C@H]2[NH3+])[C@H](O)[C@@H]1O,RIO_3C3Z_A,platinum-diverse,NSKGQURZWSPSBC-VVPCINPTSA-R,1,16.0,6.0,31.0,69.0,458.51,4.0,10.0,10.0,0.0,3.0,6.0,1.0,31.0,C/N/O,NSKGQURZWSPSBC-VVPCINPTSA-R,1.0,16.0,16
m388_d16,CCCCCCOC(=O)C1=CC=CC=C1C(=O)C2=C(C(=CC=C2)N(CC)CC)O,Diethylamino,wiki,AKNXMRHLLPIDLY-UHFFFAOYSA-N,1,16.0,11.0,29.0,60.0,397.52,0.0,1.0,5.0,0.414,2.0,6.0,1.0,27.0,C/N/O,AKNXMRHLLPIDLY-UHFFFAOYSA-N,1.0,16.0,16
m389_d16,COC1=CC(=CC(=C1OC)O)C2=COC3=CC(=C(C(=C3C2=O)O)OC)OC4C(C(C(C(O4)CO)O)O)O,Iridin,wiki,LNQCUTNLHUQZLR-UHFFFAOYSA-N,1,16.0,7.0,37.0,63.0,522.46,0.0,6.0,13.0,0.432,4.0,6.0,1.0,37.0,C/O,LNQCUTNLHUQZLR-UHFFFAOYSA-N,1.0,16.0,16
m390_d16,O=C(C1(O)C(/O)=C(\C(=O)C1C/C=C(/C)C)C(=O)CC(C)C)C\C=C(/C)C,Isohumulone,wiki,QARXXMMQVDCYGZ-UHFFFAOYSA-N,1,16.0,8.0,26.0,56.0,362.47,0.0,2.0,5.0,0.0,1.0,5.0,1.0,23.0,C/O,QARXXMMQVDCYGZ-UHFFFAOYSA-N,1.0,16.0,16
m391_d16,CC(C)[C@H](C(=O)N[C@H](Cc1c[nH]c2c1cccc2)C(=O)OC)NC(=O)OCc1ccccc1,ZINC12660164,zinc,GMCXBLPYMWJNTF-FGZHOGPDSA-N,1,16.0,9.0,33.0,62.0,451.52,0.0,3.0,5.0,0.455,3.0,6.0,1.0,30.0,C/N/O,GMCXBLPYMWJNTF-FGZHOGPDSA-N,1.0,16.0,16
m392_d16,CCCC(=O)O[C@@H]1CC[C@@]2([C@H]3CC[C@]4([C@@H]([C@@H]3CC=C2C1)C[C@@H]1[C@@H]4C(=C(O1)CC[C@@H](C)CNC(=O)C)C)C)C,ZINC35361287,zinc,SMPPPRHWBUFDHD-KPYITHPRSA-N,1,16.0,8.0,38.0,89.0,525.77,0.0,1.0,4.0,0.0,5.0,6.0,1.0,38.0,C/N/O,SMPPPRHWBUFDHD-KPYITHPRSA-N,1.0,16.0,16
m393_d16,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@@H]([C@@H](O[C@@H]1Oc1cc(c2c(=O)cc(oc2c1)c1ccc(c(c1)O)O)O)CO)O)O)O)O)O,ZINC67902977,zinc,SHPPXMGVUDNKLV-JPEOZIJTSA-N,1,16.0,6.0,42.0,72.0,594.52,0.0,9.0,15.0,0.381,5.0,6.0,1.0,42.0,C/O,SHPPXMGVUDNKLV-JPEOZIJTSA-N,1.0,16.0,16
m394_d16,CCCCCCCCCCCC(=O)Oc1ccc2c3c1O[C@H]1[C@@]43CC[N@H+]([C@H](C2)[C@@]4(CCC1=O)O)CC=C,ZINC85893509,zinc,COVBJJPHWQNPOR-QIKYYPRYSA-O,1,16.0,13.0,37.0,81.0,510.7,1.0,2.0,5.0,0.162,5.0,6.0,1.0,37.0,C/N/O,COVBJJPHWQNPOR-QIKYYPRYSA-O,1.0,16.0,16
m395_d16,CO[C@@H](CNC(=O)C(=O)NCCC(=O)NCC(C)C)[C@H]1CCCO1,ZINCo500000072ur,zinc-leads,FTMVHNLGEBOZCG-OLZOCXBDSA-N,1,16.0,9.0,24.0,53.0,343.42,0.0,3.0,5.0,0.0,1.0,5.0,1.0,23.0,C/N/O,FTMVHNLGEBOZCG-OLZOCXBDSA-N,1.0,16.0,16
m396_d16,COCC[C@@H](N)C(=O)Nc1ccc(C)c(NC(=O)CCN(C)C)c1,ZINCoh0000004Vph,zinc-leads,ANCOZKFHTCUKLY-CQSZACIVSA-N,1,16.0,9.0,24.0,52.0,336.44,0.0,3.0,5.0,0.25,1.0,6.0,1.0,23.0,C/N/O,ANCOZKFHTCUKLY-CQSZACIVSA-N,1.0,16.0,16
m397_d16,CCC[C@H](NC(=O)CCNC(=O)c1ccco1)C(=O)OC(C)(C)C,ZINCoq00000037Ja,zinc-leads,NKHXNYIGLCNJBK-LBPRGKRZSA-N,1,16.0,8.0,24.0,50.0,338.4,0.0,2.0,5.0,0.208,1.0,5.0,1.0,22.0,C/N/O,NKHXNYIGLCNJBK-LBPRGKRZSA-N,1.0,16.0,16
m398_d16,CC(C)[C@H](NCCCOC(F)F)[C@H]1CCN(C(=O)OC(C)(C)C)C1,ZINCoE0000001ah4,zinc_random,PZOCWIPODXZNEU-KBPBESRZSA-N,1,16.0,8.0,24.0,56.0,350.45,0.0,1.0,4.0,0.0,1.0,5.0,1.0,20.0,C/F/N/O,PZOCWIPODXZNEU-KBPBESRZSA-N,1.0,16.0,16
